Id,Birthdate,CreatedDate,Location_x,City,State,CityState,How_did_you_hear_about_Elite_Meet,Your_transition_to_civilian_life_begin,Undergrad,Undergrad_School,Undergrad_major,Grad_Degree,Graduate_School,Grad_Degree_Type,Years_of_Service,Officer,Military_specialty_in_real_words,Whichcourse,When_did_you_graduate,What_was_your_first_unit_after_grad,Branch,Tribe,What_locations_do_you_WANT_to_live_in,Where_do_you_NOT_WANT_to_live,What_would_be_your_ideal_next_job,Target_Industries_Pls_pick_up_to_Three,of_informational_interviews_completed,of_job_formal_interviews_completed,of_counting_getting_a_job_through_EM,What_s_more_important_to_you,How_mobile_are_you_and_your_family,Lead_RecordType,Created,Approx_Age,Combined,Location_y,Coordinates,latitude,longitude,scaled,text
003f400000oOM7BAAW,,1/24/19 14:01,"Savannah,GA",Savannah,GA,"Savannah, GA",,,,Temple University,Political Science,,,,10.0,False,Logistics,RASP (RR),,,Army,Ranger,,,,,,,,,,Veteran,2019-01-24,29.0,6.0,"Savannah, GA","Savannah, Chatham County, Georgia, United States of America",32.0809263,-81.09117679999999,8.481717517724846,"Savannah, GA: 6"
003f400000oOM7CAAW,,1/24/19 14:01,"San Diego,CA",San Diego,CA,"San Diego, California",,,,Johnson and Wales,Business Administration,,,,8.0,False,SWCC,Crewman Qualification Training (SWCC),,,Navy,SWCC,,,,,,,,,,Veteran,2019-01-24,27.0,92.0,"San Diego, California","San Diego, San Diego County, California, United States of America",32.7174209,-117.16277140000001,23.0,"San Diego, California: 92"
003f400000oOM7DAAW,,1/24/19 14:01,"Spanaway,WA",Spanaway,WA,"Spanaway, WA",,,,Norwich University,Strategic Studies and Defense Analysis,,,,23.0,False,Special Forces Medic,Q Course (SF),,,Army,Green Beret,,,,,,,,,,Veteran,2019-01-24,42.0,1.0,"Spanaway, WA","Spanaway, Pierce County, Washington, United States of America",47.0979462,-122.4243422,4.067354417270772,"Spanaway, WA: 1"
003f400000oOM7EAAW,,1/24/19 14:01,"Charlotte,NC",Charlotte,NC,"Charlotte, NC",,,,American Military University,Environmental Science,,,,10.5,False,Ranger,RASP (RR),,,Army,Ranger,,,,,,,,,,Veteran,2019-01-24,29.5,5.0,"Charlotte, NC","Charlotte, Mecklenburg County, North Carolina, United States of America",35.2272,-80.843083,7.2875009957779024,"Charlotte, NC: 5"
003f400000oOM7FAAW,,1/24/19 14:01,"Washington,DC",Washington,DC,"Washington, DC",,,In Progress,Virginia Commonwealth University,Economics,,,MBA,9.0,True,EA-6B Prowler Naval Flight Officer and JTAC-I,Winged as a fighter pilot (Flight Officer),,,Navy,Pilot,,,,,,,,,,Veteran,2019-01-24,31.0,29.0,"Washington, DC","Washington, District of Columbia, 20230, United States of America",38.8949924,-77.0365581,19.61941368597148,"Washington, DC: 29"
003f400000oOM7GAAW,,1/24/19 14:01,"Clarksville,TN",Clarksville,TN,"Clarksville, TN",,,Complete,Embryo Riddle Aeronautical University,Professional Aeronautics,In Progress,,MBA,14.5,True,1/160th SOAR,Helo Pilot,,,Army,Helo Pilot,,,,,,,,,,Veteran,2019-01-24,36.5,19.0,"Clarksville, TN","Clarksville, Montgomery County, Tennessee, United States of America",36.5277607,-87.35887029999998,13.989643909822352,"Clarksville, TN: 19"
003f400000oOM7HAAW,,1/24/19 14:01,"Charlotte,NC",Charlotte,NC,"Charlotte, NC",,,Complete,University of Maryland,Communication,,,MBA,22.0,True,Naval Flight Officer,Winged as a fighter pilot (Flight Officer),,,Navy,Pilot,,,,,,,,,,Veteran,2019-01-24,44.0,5.0,"Charlotte, NC","Charlotte, Mecklenburg County, North Carolina, United States of America",35.2272,-80.843083,7.2875009957779024,"Charlotte, NC: 5"
003f400000oOM7IAAW,,1/24/19 14:01,"San Diego,CA",San Diego,CA,"San Diego, California",,,,Purdue University,Aeronautical Engineering,,,,9.0,False,SEAL,BUD/S (SEAL),,,Navy,SEAL,,,,,,,,,,Veteran,2019-01-24,28.0,92.0,"San Diego, California","San Diego, San Diego County, California, United States of America",32.7174209,-117.16277140000001,23.0,"San Diego, California: 92"
003f400000oOM7LAAW,,1/24/19 14:01,"San Diego,CA",San Diego,CA,"San Diego, California",,,Complete,University of Texas at Austin,Kinesiology,In Progress,,MBA - Executive,7.0,False,SEAL- Joint Terminal Attack Controller,BUD/S (SEAL),,,Navy,SEAL,,,,,,,,,,Veteran,2019-01-24,26.0,92.0,"San Diego, California","San Diego, San Diego County, California, United States of America",32.7174209,-117.16277140000001,23.0,"San Diego, California: 92"
003f400000oOM7MAAW,,1/24/19 14:01,"Philadelphia,PA",Philadelphia,PA,"Philadelphia, PA",,,Complete,Kings College,International Business,In Progress,,MBA,20.0,True,"Rotary Wing Pilot,160th Special Operations",Helo Pilot,,,Army,Helo Pilot,,,,,,,,,,Veteran,2019-01-24,42.0,3.0,"Philadelphia, PA","Philadelphia, Philadelphia County, Pennsylvania, United States of America",39.9527237,-75.16352619999998,6.389189835099177,"Philadelphia, PA: 3"
003f400000oOM7NAAW,,1/24/19 14:01,"Virginia Beach,VA",Virginia Beach,VA,"Virginia Beach, VA",,,Complete,University of Maryland,Finance,Complete,,MBA,13.0,False,Navy Explosive Ordnance Disposal (EOD),Navy Explosive Ordnance Disposal (NEOD),,,Navy,NEOD,,,,,,,,,,Veteran,2019-01-24,32.0,79.0,"Virginia Beach, VA","Virginia Beach, Virginia Beach (city), Virginia, United States of America",36.8529841,-75.9774183,20.57524097825221,"Virginia Beach, VA: 79"
003f400000oOM7OAAW,,1/24/19 14:01,"Vienna,VA",Vienna,VA,"Vienna, VA",,,Complete,US Naval Academy,Political Science,Complete,,Masters - National Security Strategy,23.0,True,Marine Special Operations Officer,Individual Training Course (Raider),,,Marine Corps,Raider,,,,,,,,,,Veteran,2019-01-24,45.0,1.0,"Vienna, VA","Vienna, Fairfax County, Virginia, United States of America",38.9013729,-77.2651762,4.061300087628456,"Vienna, VA: 1"
003f400000oOMIEAA4,,1/24/19 14:10,"Princeton,NJ",Princeton,NJ,"Princeton, NJ",,,Complete,Texas Tech University,English,Complete,,MBA,29.0,False,"MARSOC,Recon,Planner",Individual Training Course (Raider),,,Marine Corps,Raider,,,,,,,,,,Veteran,2019-01-24,48.0,1.0,"Princeton, NJ","Princeton, Mercer County, New Jersey, United States of America",40.3492744,-74.6592958,4.133195252130965,"Princeton, NJ: 1"
003f400000oOMIXAA4,,1/24/19 14:10,"Quantico,VA",Quantico,VA,"Quantico, VA",,,,Penn Foster College,Criminal Justice,,,,30.0,False,Communications/Reconnaissance/Scout Sniper,Other,,,Marine Corps,Recon,,,,,,,,,,Veteran,2019-01-24,49.0,1.0,"Quantico, VA","Quantico, Prince William County, Virginia, United States of America",38.5228755,-77.29018630447861,4.38974747072413,"Quantico, VA: 1"
003f400000oOMIYAA4,,1/24/19 14:10,"Navarre,FL",Navarre,FL,"Navarre, FL",,,,Ohio University,Liberal Arts,,,,19.0,False,Special Forces Operations Sergeant,Q Course (SF),,,Army,Green Beret,,,,,,,,,,Veteran,2019-01-24,38.0,2.0,"Navarre, FL","Navarre, Santa Rosa County, Florida, 32566, United States of America",30.4019789,-86.8700821,6.275671154305744,"Navarre, FL: 2"
003f400000oOMIZAA4,,1/24/19 14:10,"JBLM,WA",JBLM,WA,"JBLM, WA",,,,,,,,,,True,MH-47 Pilot,Helo Pilot,,,Army,Helo Pilot,,,,,,,,,,Veteran,2019-01-24,,3.0,"JBLM, WA","JBLM Passenger Terminal, West Street, Joint Base Lewis-McChord, Pierce County, Washington, 98499-4640, United States of America",47.1503908,-122.48426520569444,6.7191508006054335,"JBLM, WA: 3"
003f400000oOMIbAAO,,1/24/19 14:10,"Tampa,FL",Tampa,FL,"Tampa, FL",,,Complete,University of Chicago,Political Science,Complete,,MBA,12.0,False,Special Forces,Q Course (SF),,,Army,Green Beret,,,,,,,,,,Veteran,2019-01-24,31.0,13.0,"Tampa, FL","Tampa, Hillsborough County, Florida, United States of America",27.947759499999997,-82.458444,10.931450649247193,"Tampa, FL: 13"
003f400000oOMoXAAW,,1/24/19 14:33,"San Antonio,TX",San Antonio,TX,"San Antonio, TX",,,Complete,University of Arizona,Computer Engineering,In Progress,,Masters - Cybersecurity,12.0,True,Special Operations Pilot (MC-130P),Winged as a fighter pilot (Flight Officer),,,Air Force,Pilot,,,,,,,,,,Veteran,2019-01-24,34.0,9.0,"San Antonio, TX","San Antonio, Bexar County, Texas, United States of America",29.424600199999997,-98.4951405,9.689556281367004,"San Antonio, TX: 9"
003f400000oOMoZAAW,,1/24/19 14:33,"San Diego,CA",San Diego,CA,"San Diego, California",,,Complete,University of Washington,Computer Engineering,Complete,,Masters - Systems Engineering,32.0,True,Prior enlisted Seal (138) then F-18 pilot. Currently CO of CVN-70.,Winged as a fighter pilot (Flight Officer),,,Navy,Pilot,,,,,,,,,,Veteran,2019-01-24,54.0,92.0,"San Diego, California","San Diego, San Diego County, California, United States of America",32.7174209,-117.16277140000001,23.0,"San Diego, California: 92"
003f400000pKULmAAO,,2/9/19 18:07,"Boston,MA",Boston,MA,"Boston, MA",Friend,10/1/20 0:00,Complete,University of the South,History,Complete,Naval War College,,18.0,True,Naval Aviator / Fighter pilot,Winged as a fighter pilot (Flight Officer),12/13/02 0:00,VS-24 (First F/A-18 squadron was VFA-195),Navy,Pilot,Greater Boston Area,Outside of greater Boston area,Professional job in the greater Boston area with a company which has a good organizational culture,Aerospace and Defense,1,0,5,Location,Never moving again,Veteran,2019-02-09,40.0,7.0,"Boston, MA","Boston, Suffolk County, Massachusetts, United States of America",42.3602534,-71.0582912,9.11288138293635,"Boston, MA: 7"
003f400000pKUN4AAO,,2/9/19 18:10,"San Diego,CA",San Diego,CA,"San Diego, California",Elite Meet member,5/1/19 0:00,Complete,University of Colorado Denver,Finance,,,,9.0,True,"MV-22B Osprey Instructor Pilot with US Marine Corps. 7532. Currently Director of Safety and Standardization for Marine Medium Tiltrotor Squadron 362,responsible for developing squadron Standard Operating Procedures and training pilots for combat operations overseas.",Winged as a fighter pilot (Flight Officer),4/9/13 0:00,"Marine Medium Tiltrotor Squadron 363,MCAS Miramar",Marine Corps,Pilot,"Nashville,Pittsburgh,Denver,San Diego,Austin,Washington DC,Seattle",,Director of Operations at a small to medium sized company geared towards growth,Entrepreneurship;Defense Contracting;Aerospace and Defense,2,0,1,Job,5,Veteran,2019-02-09,31.0,92.0,"San Diego, California","San Diego, San Diego County, California, United States of America",32.7174209,-117.16277140000001,23.0,"San Diego, California: 92"
003f400000pKUOgAAO,,2/9/19 18:12,"Washington,DC",Washington,DC,"Washington, DC",,9/1/18 0:00,Complete,US Naval Academy,International Relations,Complete,Johns Hopkins University - SAIS,Masters - International Public Policy,10.0,True,SEAL Officer,BUD/S (SEAL),10/1/10 0:00,SEAL Team TWO,Navy,SEAL,San Diego or New York,Virginia Beach,Conservation Advocate/writer; Government agency,Non-Profit;Government;Tech,1,2,Not a ton,Location,4,Veteran,2019-02-09,32.0,29.0,"Washington, DC","Washington, District of Columbia, 20230, United States of America",38.8949924,-77.0365581,19.61941368597148,"Washington, DC: 29"
003f400000pKUPUAA4,,2/9/19 18:14,"Chesapeake,VA",Chesapeake,VA,"Chesapeake, VA",Elite Meet member,4/1/20 0:00,,,,,,,12.0,False,SEAL,BUD/S (SEAL),,SEAL TEAM 4,Navy,SEAL,"Fort Worth,Texas",California,Anything in hunting or outdoor industry,Defense Contracting;Security;Other,0,0,4,Location,3,Veteran,2019-02-09,31.0,5.0,"Chesapeake, VA","Chesapeake, Virginia, United States of America",36.718370799999995,-76.2466798,7.576595236198517,"Chesapeake, VA: 5"
003f400000pKUT7AAO,,2/9/19 18:16,"Virginia Beach,VA",Virginia Beach,VA,"Virginia Beach, VA",The Honor Foundation,6/28/18 0:00,Complete,UNLV,Finance,,,,11.0,False,"I have spent my career being a Navy EOD tech working with ODA Teams,Navy SEAL's,PJ's,CCT's and many government agencies and foreign governments.",Navy Explosive Ordnance Disposal (NEOD),6/12/09 0:00,EODMU 12,Navy,NEOD,Virginia Beach,"Delaware,Kansas,Nebraska,and Oklahoma",Startup,Entrepreneurship;Real Estate;Tech,More than 10,0,3,Job,3,Veteran,2019-02-09,30.0,79.0,"Virginia Beach, VA","Virginia Beach, Virginia Beach (city), Virginia, United States of America",36.8529841,-75.9774183,20.57524097825221,"Virginia Beach, VA: 79"
003f400000pKUeoAAG,,2/9/19 18:51,"Washington,DC",Washington,DC,"Washington, DC",Friend,,Complete,American Military University,Intelligence Studies,In Progress,Northeastern University,,20.0,False,USAF Combat Controller,Advanced Skills Training (CCT),8/1/08 0:00,320th Special Tactics Squadron,Air Force,CCT,"Okinawa,JPN; Ft. Bragg,NC; Hurlburt Field,Fl;","Prefer East Coast,but open to other locations","Public Office (Federal,State,local) or Operations Manager in private sector",Government,3,1,1,Job,5,Veteran,2019-02-09,39.0,29.0,"Washington, DC","Washington, District of Columbia, 20230, United States of America",38.8949924,-77.0365581,19.61941368597148,"Washington, DC: 29"
003f400000pKW8DAAW,,2/9/19 23:12,"Cincinnati,OH",Cincinnati,OH,"Cincinnati, OH",Co-worker,3/1/15 0:00,Complete,University of North Dakota,Criminal Justice,Complete,Naval Postgraduate School,,21.0,True,"US Army Special Forces officer for the latter half of my career. Prior to that I was an Intelligence officer,and also an Infantry officer. I was also enlisted as an Infantryman prior to completing my undergraduate degree.",Q Course (SF),10/15/03 0:00,"A Co,1st Bn,10th SFG (A)",Army,Green Beret,"Ohio,but open to any opportunities in the mountain states.","Eastern seaboard,west coast",Project or Program Management in an outdoor-oriented industry.,Consulting;Defense Contracting;Aerospace and Defense,10,4,5,Location,2,Veteran,2019-02-09,43.0,1.0,"Cincinnati, OH","Cincinnati, Hamilton County, Ohio, United States of America",39.1014537,-84.5124602,4.140006372978571,"Cincinnati, OH: 1"
003f400000q0p3mAAA,,2/11/19 17:12,"Toledo,OH",Toledo,OH,"Toledo, OH",Friend,10/1/19 0:00,Complete,Iowa State University,Geology,Complete,,,,False,Special Forces Communications Sergeant,Q Course (SF),6/4/06 0:00,C/2/5 SFG(A),Army,Green Beret,"Indianapolis,IN",,Environmental Engineer/Geologist or Logistics Manager,Consulting;Engineering;Government,0,0,2,Location,1,Veteran,2019-02-11,,1.0,"Toledo, OH","Toledo, Lucas County, Ohio, United States of America",41.678675399999996,-83.51272829999998,4.210387955070503,"Toledo, OH: 1"
003f400000q3899AAA,,2/15/19 21:22,"Fort Campbell,KY",Clarksville,TN,"Clarksville, TN",Co-worker,8/15/20 0:00,Complete,Jacksonville State University,Political Science,Complete,Murray State University,,20.0,True,"160th Special Operations Aviation Regiment (SOAR) - Aviation Officer - Pilot.  Currently the 2/160th SOAR Battalion Commander: served in all capacities in the unit from Platoon,Company,Operations,Chief of Staff (XO).",Helo Pilot,4/1/10 0:00,2/160th SOAR,Army,Helo Pilot,"Northeast,Midwest,Pac Northwest",Nevada and Louisiana (my wife's hard stops),A client facing role still learning and exploring what's out there,Finance;Aerospace and Defense;Tech,2,0,6,Job,I can move tomorrow,Veteran,2019-02-15,42.0,19.0,"Clarksville, TN","Clarksville, Montgomery County, Tennessee, United States of America",36.5277607,-87.35887029999998,13.989643909822352,"Clarksville, TN: 19"
003f400000q38BjAAI,,2/15/19 21:23,"Alexandria,VA",Alexandria,VA,"Alexandria, VA",Colleague,5/19/19 0:00,Complete,US Naval Academy,Political Science,In Progress,Georgetown University-Edmund Walsh School of Foreign Service,,8.0,True,Explosive Ordnance Disposal Officer,Navy Explosive Ordnance Disposal (NEOD),11/22/10 0:00,EODMU 2,Navy,NEOD,Washington D.C.,Abroad,Defense Consultant,Consulting;Government;Defense Contracting,4,2,5,Location,2,Veteran,2019-02-15,30.0,5.0,"Alexandria, VA","Alexandria, Virginia, 22314, United States of America",38.8051095,-77.0470229,7.336692424121723,"Alexandria, VA: 5"
003f400000q38NQAAY,,2/15/19 21:27,"Tampa,FL",Tampa,FL,"Tampa, FL",Friend,2/28/19 0:00,Complete,London University,Law,Complete,London University,,31.0,False,"Deputy Commander Special Operations Command Central (SOCCENT) Commander Combined Special Operations Task Force,Iraq Commander Marine Raider Regiment.",Other,,N/A.  Was too senior to attend ITS while at MARSOC,Marine Corps,Raider,Florida but willing to commute weekly.,none,Anything that involved management,Aerospace and Defense,,,Not a ton,Job,1,Veteran,2019-02-15,50.0,13.0,"Tampa, FL","Tampa, Hillsborough County, Florida, United States of America",27.947759499999997,-82.458444,10.931450649247193,"Tampa, FL: 13"
003f400000q3C1CAAU,,2/15/19 23:52,"Dallas,TX",Dallas,TX,"Dallas, TX",Word of mouth,1/1/19 0:00,Complete,Excelsior,Business Administration,Complete,National University,,26.0,False,Navy SEAL,BUD/S (SEAL),3/2/90 0:00,SEAL Team FOUR,Navy,SEAL,Dallas / San Diego / Anywhere,,Leadership/Team Management,Entrepreneurship;Consulting;Real Estate,,,5,Job,3,Veteran,2019-02-15,45.0,12.0,"Dallas, TX","Dallas, Dallas County, Texas, United States of America",32.7762719,-96.7968559,10.550027881781247,"Dallas, TX: 12"
003f400000q4H2vAAE,,2/18/19 23:27,"Tampa,FL",Tampa,FL,"Tampa, FL",LinkedIn,5/31/19 0:00,Complete,Chapman University,"Two,BS CIS and BA Org Leadership",Complete,Rice University,MBA,30.0,False,SEAL Master Chief.,BUD/S (SEAL),5/30/04 0:00,"Separated from Navy for a couple of years,worked at IBM as sales consultant",Navy,SEAL,"Dallas,Austin or somewhere in Texas.  Second choice,Tampa","I am open to opportunities however,anywhere cold,up North will be a tough sell for my wife.",Human Capital Consulting with big four,Consulting,2,0,5,Job,5,Veteran,2019-02-18,49.0,13.0,"Tampa, FL","Tampa, Hillsborough County, Florida, United States of America",27.947759499999997,-82.458444,10.931450649247193,"Tampa, FL: 13"
003f400000q4H3PAAU,,2/18/19 23:31,"Whispering Pines,NC",Whispering Pines,NC,"Whispering Pines, NC",Friend,1/31/19 0:00,Complete,American Intercontinental University,Business Administration,Complete,Duke University Fuqua School of Business,MBA,23.0,False,I was trained as a Special Forces Communications Sergeant.  That training included analog and digital communications equipment and techniques along with information technology systems and networks.,Q Course (SF),4/8/08 0:00,"B Company,2nd Battalion,3rd Special Forces Group (Airborne),Ft. Bragg,NC",Army,Green Beret,Any,Negotiable,"Manager,Director,Managing Director",Consulting;HR;Aerospace and Defense,More than 10,More than 10,6,Job,I can move tomorrow,Veteran,2019-02-18,42.0,1.0,"Whispering Pines, NC","Whispering Pines, Moore County, North Carolina, United States of America",35.2557123,-79.3722503,4.1778459332430495,"Whispering Pines, NC: 1"
003f400000q4HeqAAE,,2/19/19 0:09,"Virginia Beach,VA",Virginia Beach,VA,"Virginia Beach, VA",John Allen,1/31/12 0:00,Complete,Hawaii Pacific University,Computer Science,Complete,Naval Postgraduate School,,24.5,False,EOD / Cyptology / Cyber,Navy Explosive Ordnance Disposal (NEOD),,EODMU 4,Navy,NEOD,"Virginia Beach,VA",,Director R&D,IT / Cyber Security,0,,,Location,1,Veteran,2019-02-19,43.5,79.0,"Virginia Beach, VA","Virginia Beach, Virginia Beach (city), Virginia, United States of America",36.8529841,-75.9774183,20.57524097825221,"Virginia Beach, VA: 79"
003f400000qFuy5AAC,,2/20/19 22:22,"Tampa,FL",Tampa,FL,"Tampa, FL",Ed Hine,11/1/19 0:00,Complete,University of Alabama,Aerospace Engineering,Complete,Air Force Institute of Technology,,26.0,True,"F15E Weapons System Officer- USAF Weapons school graduate and instructor.  Advanced school grad. Strategic planning,global operations,change management, executive leadership in complex fast changing environments.  Commander at O-5 and O-6 level.",Winged as a fighter pilot (Flight Officer),5/1/94 0:00,494 FS RAF Lakenheath England,Air Force,Pilot,"Tampa,Austin,Colorado Springs,Melbourne Fl","DC,Northeast or Northwest",VP or Director,Aerospace and Defense,,,7,Location,4,Veteran,2019-02-20,48.0,13.0,"Tampa, FL","Tampa, Hillsborough County, Florida, United States of America",27.947759499999997,-82.458444,10.931450649247193,"Tampa, FL: 13"
003f400000qFuytAAC,,2/20/19 22:22,"Houston,TX",Houston,TX,"Houston, TX",LinkedIn,8/15/12 0:00,Complete,University of California Davis,Mechanical Engineering,In Progress,University of Texas at Austin,,8.0,True,Special Forces Officer Team Leader,Q Course (SF),6/19/04 0:00,11th ACR,Army,Green Beret,Texas and Carolinas,,General Manager/ VP Sales,Finance;Consulting;Aerospace and Defense,More than 10,More than 10,3,Job,3,Veteran,2019-02-20,30.0,15.0,"Houston, TX","Houston, Harris County, Texas, United States of America",29.7589382,-95.36769740000001,12.910459651079426,"Houston, TX: 15"
003f400000qFvGpAAK,,2/20/19 22:27,"San Antonio,TX",San Antonio,TX,"San Antonio, TX",LinkedIn,11/15/12 0:00,Complete,Ohio University,Computer Systems,Complete,Naval War College,,28.0,True,Fighter Weapons System Office (F-111F) and Fighter Pilot (F-16 and F-117).,Winged as a fighter pilot (Flight Officer),4/8/90 0:00,526 Fighter Squadron,Air Force,Pilot,Somewhat flexible nationwide,Big City,COO,Entrepreneurship;IT / Cyber Security;Non-Profit,More than 10,More than 10,3,Location,2,Veteran,2019-02-20,50.0,9.0,"San Antonio, TX","San Antonio, Bexar County, Texas, United States of America",29.424600199999997,-98.4951405,9.689556281367004,"San Antonio, TX: 9"
